t_start,t_end,availability_time,value
1763718022.478277,1763718022.651423,0.17314600944519043,2
1763718022.998143,1763718023.042171,0.04402804374694824,4
1763718023.50408,1763718023.54462,0.04053997993469238,6
1763718024.010823,1763718024.05431,0.0434870719909668,8
1763718024.516572,1763718024.561864,0.045291900634765625,10
1763718025.0206,1763718025.063142,0.0425419807434082,12
1763718025.524596,1763718025.566535,0.04193902015686035,14
1763718026.028844,1763718026.078267,0.0494229793548584,16
1763718026.535809,1763718026.575968,0.040158987045288086,18
1763718027.040726,1763718027.075941,0.035215139389038086,20
1763718027.545251,1763718027.579567,0.034316062927246094,22
1763718028.049777,1763718028.083903,0.03412604331970215,24
1763718028.553593,1763718028.594054,0.040461063385009766,26
1763718029.057862,1763718029.094963,0.037101030349731445,28
1763718029.561809,1763718029.595786,0.03397703170776367,30
1763718030.065994,1763718030.110281,0.04428696632385254,32
1763718030.574023,1763718030.614141,0.04011797904968262,34
1763718031.079183,1763718031.113325,0.03414201736450195,36
1763718031.58457,1763718031.621114,0.036544084548950195,38
1763718032.091031,1763718032.146926,0.05589485168457031,40
1763718032.603781,1763718032.645225,0.04144406318664551,42
1763718033.108829,1763718033.168982,0.06015300750732422,44
1763718033.617121,1763718033.661497,0.04437613487243652,46
1763718034.124694,1763718034.160937,0.03624296188354492,48
1763718034.628175,1763718034.664963,0.036787986755371094,50
1763718035.131918,1763718035.164343,0.0324251651763916,52
1763718035.635621,1763718035.693151,0.05752992630004883,54
1763718036.14309,1763718036.179965,0.036875009536743164,56
1763718036.646431,1763718036.686288,0.03985714912414551,58
1763718037.150806,1763718037.192791,0.04198503494262695,60
1763718037.662124,1763718037.701143,0.039019107818603516,62
1763718038.170694,1763718038.214168,0.04347395896911621,64
1763718038.674688,1763718038.712051,0.03736281394958496,66
1763718039.178368,1763718039.216382,0.03801393508911133,68
1763718039.682532,1763718039.744145,0.061612844467163086,70
1763718040.192372,1763718040.237774,0.045401811599731445,72
1763718040.695985,1763718040.739929,0.04394388198852539,74
1763718041.199543,1763718041.245455,0.04591202735900879,76
1763718041.706659,1763718041.753442,0.0467829704284668,78
1763718042.210182,1763718042.248224,0.03804206848144531,80
1763718042.713355,1763718042.748587,0.035231828689575195,82
1763718043.21558,1763718043.25724,0.04166007041931152,84
1763718043.722561,1763718043.762058,0.03949713706970215,86
1763718044.225991,1763718044.253244,0.027252912521362305,88
1763718044.731454,1763718044.768926,0.03747200965881348,90
1763718045.237979,1763718045.271255,0.03327608108520508,92
1763718045.747979,1763718045.800646,0.05266714096069336,94
1763718046.253282,1763718046.299004,0.045722007751464844,96
1763718046.758232,1763718046.794704,0.03647184371948242,98
1763718047.262679,1763718047.30892,0.046240806579589844,100
1763718047.767287,1763718047.805455,0.03816795349121094,102
1763718048.271661,1763718048.317992,0.046330928802490234,104
1763718048.779,1763718048.821645,0.04264497756958008,106
1763718049.28384,1763718049.337882,0.05404210090637207,108
1763718049.794607,1763718049.851776,0.05716896057128906,110
1763718050.300221,1763718050.327562,0.027341127395629883,112
1763718050.804012,1763718050.855625,0.05161285400390625,114
1763718051.30777,1763718051.347987,0.040216922760009766,116
1763718051.81245,1763718051.844887,0.03243708610534668,118
1763718052.315878,1763718052.346514,0.030636072158813477,120
1763718052.819066,1763718052.865053,0.04598689079284668,122
1763718053.32706,1763718053.362524,0.03546404838562012,124
1763718053.83084,1763718053.889168,0.05832791328430176,126
1763718054.338879,1763718054.38085,0.04197096824645996,128
1763718054.84485,1763718054.880936,0.03608584403991699,130
1763718055.350188,1763718055.402829,0.05264091491699219,132
1763718055.854068,1763718055.90153,0.04746198654174805,134
1763718056.361261,1763718056.399476,0.03821516036987305,136
1763718056.86511,1763718056.89778,0.032670021057128906,138
1763718057.369875,1763718057.410075,0.040199995040893555,140
1763718057.873972,1763718057.911735,0.037763118743896484,142
1763718058.377231,1763718058.41822,0.04098916053771973,144
1763718058.880597,1763718058.915776,0.03517889976501465,146
1763718059.385283,1763718059.442876,0.05759310722351074,148
1763718059.89232,1763718059.931226,0.038906097412109375,150
1763718060.39805,1763718060.454743,0.05669283866882324,152
1763718060.90559,1763718060.955446,0.049855947494506836,154
1763718061.412503,1763718061.445267,0.03276395797729492,156
1763718061.916941,1763718061.951268,0.034327030181884766,158
1763718062.420803,1763718062.452896,0.032093048095703125,160
1763718062.924637,1763718062.957944,0.03330683708190918,162
1763718063.427998,1763718063.461647,0.03364896774291992,164
1763718063.932247,1763718063.964083,0.03183603286743164,166
1763718064.436736,1763718064.472487,0.0357508659362793,168
1763718064.941039,1763718064.989891,0.048851966857910156,170
1763718065.446215,1763718065.498546,0.052330970764160156,172
1763718065.955575,1763718066.009709,0.05413389205932617,174
1763718066.463054,1763718066.512479,0.04942512512207031,176
1763718066.970489,1763718067.001646,0.03115701675415039,178
1763718067.474283,1763718067.530741,0.0564579963684082,180
1763718067.978551,1763718068.031156,0.05260515213012695,182
1763718068.485605,1763718068.527291,0.041686058044433594,184
1763718068.990171,1763718069.027338,0.03716707229614258,186
1763718069.493773,1763718069.527678,0.033905029296875,188
1763718069.99639,1763718070.037663,0.041272878646850586,190
1763718070.499724,1763718070.532783,0.033059120178222656,192
1763718071.003542,1763718071.034436,0.030894041061401367,194
1763718071.506683,1763718071.538667,0.03198385238647461,196
1763718072.009772,1763718072.046492,0.03672003746032715,198
1763718072.513323,1763718072.55134,0.03801703453063965,200
