t_start,t_end,availability_time,value
1763560982.436748,1763560982.769554,0.332805871963501,4
1763560982.944894,1763560983.209247,0.26435303688049316,6
1763560983.451796,1763560983.811761,0.35996484756469727,8
1763560983.958774,1763560984.15469,0.19591593742370605,10
1763560984.46635,1763560984.686419,0.22006893157958984,12
1763560984.972827,1763560985.166233,0.1934061050415039,14
1763560985.478185,1763560985.686597,0.20841217041015625,16
1763560985.984218,1763560986.133204,0.1489861011505127,18
1763560986.489513,1763560986.6906,0.20108699798583984,20
1763560986.995242,1763560987.319756,0.32451391220092773,22
1763560987.500649,1763560987.694704,0.19405508041381836,24
1763560988.009249,1763560988.234209,0.2249600887298584,26
1763560988.516204,1763560988.719005,0.20280098915100098,28
1763560989.022698,1763560989.211991,0.18929314613342285,30
1763560989.529109,1763560989.721587,0.19247794151306152,32
1763560990.035942,1763560990.224166,0.18822383880615234,34
1763560990.541828,1763560990.754954,0.21312618255615234,36
1763560991.048181,1763560991.228882,0.18070101737976074,38
1763560991.5567,1763560991.751326,0.1946260929107666,40
1763560992.064649,1763560992.252897,0.1882479190826416,42
1763560992.573347,1763560992.759261,0.1859138011932373,44
1763560993.081261,1763560993.271329,0.19006800651550293,46
1763560993.588292,1763560993.754855,0.1665630340576172,48
1763560994.095547,1763560994.27153,0.17598295211791992,50
1763560994.601201,1763560994.774062,0.17286086082458496,52
1763560995.110284,1763560995.32111,0.21082592010498047,54
1763560995.620708,1763560995.827044,0.20633602142333984,56
1763560996.127928,1763560996.293744,0.165816068649292,58
1763560996.635158,1763560996.8332,0.1980419158935547,60
1763560997.141909,1763560997.313241,0.17133212089538574,62
1763560997.648352,1763560997.821206,0.17285418510437012,64
1763560998.154758,1763560998.315672,0.16091394424438477,66
1763560998.661193,1763560998.806132,0.14493918418884277,68
1763560999.171306,1763560999.35649,0.18518400192260742,70
1763560999.681827,1763560999.879098,0.19727087020874023,72
1763561000.195118,1763561000.414494,0.2193760871887207,74
1763561000.706033,1763561000.875174,0.16914105415344238,76
1763561001.213931,1763561001.388512,0.17458081245422363,78
1763561001.72311,1763561001.900798,0.1776881217956543,80
1763561002.231542,1763561002.385222,0.15367984771728516,82
1763561002.739213,1763561002.91633,0.17711710929870605,84
1763561003.249054,1763561003.392408,0.14335393905639648,86
1763561003.755597,1763561003.921563,0.16596579551696777,88
1763561004.262358,1763561004.443159,0.1808011531829834,90
1763561004.769558,1763561004.916751,0.14719295501708984,92
1763561005.276636,1763561005.524245,0.24760913848876953,94
1763561005.783623,1763561005.97567,0.192047119140625,96
1763561006.289166,1763561006.551662,0.2624959945678711,98
1763561006.794599,1763561006.950913,0.15631389617919922,100
1763561007.301192,1763561007.45545,0.15425801277160645,102
1763561007.804363,1763561007.973128,0.16876506805419922,104
1763561008.310883,1763561008.545963,0.23508000373840332,106
1763561008.815934,1763561009.012132,0.1961979866027832,108
1763561009.320945,1763561009.47968,0.15873503684997559,110
1763561009.825277,1763561009.961448,0.1361708641052246,112
1763561010.331323,1763561010.548204,0.21688103675842285,114
1763561010.839626,1763561011.09638,0.25675392150878906,116
1763561011.347612,1763561011.548237,0.20062518119812012,118
1763561011.854154,1763561012.056556,0.20240187644958496,120
1763561012.361192,1763561012.505268,0.14407610893249512,122
1763561012.868988,1763561013.031065,0.1620769500732422,124
1763561013.375158,1763561013.524919,0.14976096153259277,126
1763561013.884266,1763561014.055691,0.17142510414123535,128
1763561014.395482,1763561014.568649,0.17316699028015137,130
1763561014.906653,1763561015.098305,0.1916520595550537,132
1763561015.417722,1763561015.662022,0.24430012702941895,134
1763561015.927037,1763561016.075087,0.14805006980895996,136
1763561016.434944,1763561016.639446,0.20450210571289062,138
1763561016.944526,1763561017.143131,0.19860506057739258,140
1763561017.449418,1763561017.621936,0.17251801490783691,142
1763561017.955501,1763561018.127434,0.17193293571472168,144
1763561018.462785,1763561018.607557,0.14477205276489258,146
1763561018.966935,1763561019.118443,0.15150809288024902,148
1763561019.471312,1763561019.624375,0.15306305885314941,150
1763561019.976316,1763561020.125238,0.14892196655273438,152
1763561020.481138,1763561020.682783,0.2016448974609375,154
1763561020.98783,1763561021.164732,0.17690205574035645,156
1763561021.497265,1763561021.74277,0.24550485610961914,158
1763561022.004285,1763561022.192783,0.18849802017211914,160
1763561022.510249,1763561022.679815,0.16956615447998047,162
1763561023.017581,1763561023.206457,0.18887591361999512,164
1763561023.526579,1763561023.763568,0.23698902130126953,166
1763561024.033059,1763561024.171274,0.1382150650024414,168
1763561024.541108,1763561024.717622,0.1765141487121582,170
1763561025.051699,1763561025.215158,0.16345906257629395,172
1763561025.557448,1763561025.757834,0.20038604736328125,174
1763561026.063276,1763561026.199802,0.13652586936950684,176
1763561026.568273,1763561026.710686,0.14241290092468262,178
1763561027.073503,1763561027.243684,0.1701810359954834,180
1763561027.579633,1763561027.704345,0.12471199035644531,182
1763561028.088512,1763561028.276228,0.18771600723266602,184
1763561028.593779,1763561028.844204,0.250424861907959,186
1763561029.098982,1763561029.269859,0.17087697982788086,188
1763561029.605813,1763561029.813909,0.20809602737426758,190
1763561030.114652,1763561030.290622,0.17597007751464844,192
1763561030.621305,1763561030.799475,0.17816996574401855,194
1763561031.12827,1763561031.292899,0.1646289825439453,196
1763561031.635314,1763561031.81204,0.1767261028289795,198
1763561032.142095,1763561032.324654,0.18255901336669922,200
1763561032.651072,1763561032.81751,0.16643786430358887,202
1763561033.156234,1763561033.288498,0.1322638988494873,204
1763561033.661053,1763561033.827938,0.1668851375579834,206
1763561034.168344,1763561034.351427,0.18308305740356445,208
1763561034.677357,1763561034.872526,0.19516897201538086,210
1763561035.183665,1763561035.390455,0.20678997039794922,212
1763561035.690718,1763561035.867375,0.17665696144104004,214
1763561036.19866,1763561036.357613,0.15895318984985352,216
1763561036.706473,1763561036.886977,0.18050384521484375,218
1763561037.213982,1763561037.382918,0.16893577575683594,220
1763561037.71854,1763561037.872942,0.1544020175933838,222
1763561038.227549,1763561038.408318,0.1807689666748047,224
1763561038.734217,1763561038.899519,0.16530203819274902,226
1763561039.239405,1763561039.37892,0.13951516151428223,228
1763561039.742972,1763561039.919467,0.17649507522583008,230
1763561040.247568,1763561040.425475,0.17790699005126953,232
1763561040.751895,1763561040.931415,0.1795201301574707,234
1763561041.257515,1763561041.426199,0.1686840057373047,236
1763561041.762411,1763561041.969621,0.20720982551574707,238
1763561042.268874,1763561042.48836,0.21948599815368652,240
1763561042.774814,1763561042.932124,0.15731000900268555,242
1763561043.280873,1763561043.475752,0.19487905502319336,244
1763561043.78858,1763561043.971732,0.1831519603729248,246
1763561044.294865,1763561044.468072,0.17320704460144043,248
