t_start,t_end,availability_time,value
1763719035.707399,1763719035.828536,0.12113714218139648,2
1763719036.717224,1763719036.754359,0.03713512420654297,4
1763719037.720807,1763719037.755901,0.03509402275085449,6
1763719038.727775,1763719038.768994,0.04121899604797363,8
1763719039.732204,1763719039.769552,0.037348031997680664,10
1763719040.736814,1763719040.775308,0.03849387168884277,12
1763719041.742237,1763719041.799511,0.05727386474609375,14
1763719042.748164,1763719042.788479,0.04031515121459961,16
1763719043.753713,1763719043.790594,0.036881208419799805,18
1763719044.761295,1763719044.836425,0.07512998580932617,20
1763719045.770154,1763719045.832797,0.06264305114746094,22
1763719046.778409,1763719046.844415,0.06600594520568848,24
1763719047.784365,1763719047.813032,0.028666973114013672,26
1763719048.791472,1763719048.874437,0.08296513557434082,28
1763719049.797537,1763719049.833931,0.03639388084411621,30
1763719050.805524,1763719050.85519,0.04966592788696289,32
1763719051.809426,1763719051.845619,0.036192893981933594,34
1763719052.816211,1763719052.866475,0.05026412010192871,36
1763719053.827438,1763719053.866756,0.03931784629821777,38
1763719054.831213,1763719054.866331,0.03511810302734375,40
1763719055.835851,1763719055.884564,0.048712968826293945,42
1763719056.845131,1763719056.897303,0.052172183990478516,44
1763719057.853406,1763719057.8839,0.030493974685668945,46
1763719058.860871,1763719058.900666,0.039794921875,48
1763719059.870257,1763719059.912403,0.04214620590209961,50
1763719060.873607,1763719060.905956,0.0323491096496582,52
1763719061.882723,1763719061.940072,0.05734896659851074,54
1763719062.893811,1763719062.951566,0.0577549934387207,56
1763719063.897088,1763719063.963299,0.06621098518371582,58
1763719064.903828,1763719064.945538,0.04171013832092285,60
1763719065.909943,1763719065.963665,0.05372190475463867,62
1763719066.924831,1763719066.98885,0.06401920318603516,64
1763719067.935766,1763719067.963947,0.028181076049804688,66
1763719068.938575,1763719068.975686,0.03711104393005371,68
1763719069.945144,1763719070.006314,0.061170101165771484,70
1763719070.956442,1763719071.020173,0.06373095512390137,72
1763719071.969436,1763719072.016128,0.0466921329498291,74
1763719072.978244,1763719073.024381,0.04613685607910156,76
