t_start,t_end,availability_time,value
1763036633.761574,1763036634.373455,0.6118810176849365,2
1763036634.775701,1763036635.024012,0.24831104278564453,4
1763036635.778434,1763036636.02812,0.24968600273132324,6
1763036636.785111,1763036637.038295,0.25318408012390137,8
1763036637.790689,1763036638.04214,0.2514510154724121,10
1763036638.798322,1763036639.066745,0.26842308044433594,12
1763036639.80491,1763036640.085825,0.2809150218963623,14
1763036640.80907,1763036641.056247,0.2471768856048584,16
1763036641.813849,1763036642.055424,0.24157500267028809,18
1763036642.817044,1763036643.089179,0.27213501930236816,20
