t_start,t_end,availability_time,value
1764944271.28949,1764944271.391638,0.10214805603027344,2
1764944272.298725,1764944272.335689,0.03696417808532715,4
1764944273.305236,1764944273.355716,0.050479888916015625,6
1764944274.309437,1764944274.344395,0.0349578857421875,8
1764944275.315114,1764944275.364307,0.04919290542602539,10
1764944276.319936,1764944276.356421,0.03648495674133301,12
1764944277.324554,1764944277.362983,0.03842902183532715,14
1764944278.329471,1764944278.386295,0.0568239688873291,16
1764944279.347387,1764944279.385262,0.03787493705749512,18
1764944280.350956,1764944280.381308,0.030352115631103516,20
1764944281.354759,1764944281.398705,0.043946027755737305,22
1764944282.368814,1764944282.398083,0.029268980026245117,24
1764944283.378108,1764944283.442678,0.06456995010375977,26
1764944284.402977,1764944284.442674,0.03969693183898926,28
1764944285.413033,1764944285.451366,0.03833293914794922,30
1764944286.420655,1764944286.450692,0.03003692626953125,32
1764944287.424454,1764944287.456296,0.03184199333190918,34
1764944288.427497,1764944288.459779,0.032282114028930664,36
1764944289.432655,1764944289.465444,0.032788991928100586,38
1764944290.439334,1764944290.483242,0.043908119201660156,40
1764944291.443435,1764944291.4723,0.02886509895324707,42
1764944292.447341,1764944292.483673,0.036332130432128906,44
1764944293.452721,1764944293.496409,0.04368782043457031,46
1764944294.462453,1764944294.508626,0.046173095703125,48
1764944295.470693,1764944295.530761,0.06006789207458496,50
1764944296.477193,1764944296.504549,0.02735590934753418,52
1764944297.4824,1764944297.527495,0.045094966888427734,54
1764944298.48748,1764944298.522936,0.035456180572509766,56
1764944299.49362,1764944299.537649,0.04402899742126465,58
1764944300.502323,1764944300.565817,0.06349420547485352,60
1764944301.507381,1764944301.538336,0.030955076217651367,62
1764944302.514729,1764944302.558961,0.04423189163208008,64
1764944303.521541,1764944303.588945,0.06740379333496094,66
1764944304.528142,1764944304.59187,0.06372809410095215,68
1764944305.536458,1764944305.561784,0.025326013565063477,70
1764944306.541871,1764944306.586071,0.04419994354248047,72
1764944307.548585,1764944307.599267,0.05068206787109375,74
1764944308.553447,1764944308.592558,0.03911089897155762,76
1764944309.556664,1764944309.585936,0.029272079467773438,78
1764944310.561637,1764944310.628827,0.06719017028808594,80
1764944311.566498,1764944311.61439,0.047891855239868164,82
1764944312.581124,1764944312.642768,0.06164383888244629,84
1764944313.588402,1764944313.625561,0.037158966064453125,86
1764944314.592886,1764944314.624414,0.03152799606323242,88
1764944315.597962,1764944315.637769,0.03980708122253418,90
1764944316.604448,1764944316.640331,0.03588294982910156,92
1764944317.611377,1764944317.645217,0.03383994102478027,94
1764944318.615455,1764944318.641701,0.026246070861816406,96
1764944319.619536,1764944319.649973,0.030436992645263672,98
1764944320.626958,1764944320.667324,0.040366172790527344,100
1764944321.637642,1764944321.682176,0.04453420639038086,102
1764944322.643115,1764944322.694335,0.051219940185546875,104
1764944323.64662,1764944323.676052,0.029432058334350586,106
1764944324.650294,1764944324.679978,0.029683828353881836,108
1764944325.653761,1764944325.685452,0.03169107437133789,110
1764944326.658951,1764944326.682812,0.023860931396484375,112
1764944327.666379,1764944327.720318,0.053939104080200195,114
1764944328.672168,1764944328.718795,0.046627044677734375,116
1764944329.678131,1764944329.716875,0.03874397277832031,118
1764944330.689994,1764944330.725436,0.03544187545776367,120
1764944331.695177,1764944331.726658,0.031481027603149414,122
1764944332.699024,1764944332.743465,0.04444098472595215,124
1764944333.702805,1764944333.733752,0.030946969985961914,126
1764944334.708905,1764944334.750163,0.04125809669494629,128
1764944335.721532,1764944335.759753,0.038220882415771484,130
1764944336.72847,1764944336.759065,0.030594825744628906,132
1764944337.736519,1764944337.772699,0.03618001937866211,134
1764944338.752113,1764944338.803808,0.05169486999511719,136
1764944339.763232,1764944339.800936,0.0377039909362793,138
1764944340.772809,1764944340.826445,0.05363607406616211,140
1764944341.779885,1764944341.821036,0.04115104675292969,142
1764944342.786221,1764944342.818784,0.032562971115112305,144
1764944343.790308,1764944343.823006,0.03269791603088379,146
1764944344.794454,1764944344.824378,0.02992391586303711,148
1764944345.798756,1764944345.827825,0.029069185256958008,150
1764944346.802667,1764944346.836222,0.033555030822753906,152
1764944347.80767,1764944347.834904,0.02723383903503418,154
1764944348.813621,1764944348.861415,0.04779386520385742,156
1764944349.82778,1764944349.860892,0.0331120491027832,158
1764944350.835365,1764944350.873132,0.03776693344116211,160
1764944351.843646,1764944351.879121,0.03547501564025879,162
1764944352.850136,1764944352.892715,0.042578935623168945,164
1764944353.856623,1764944353.887725,0.03110218048095703,166
1764944354.859659,1764944354.905583,0.04592394828796387,168
1764944355.864433,1764944355.913718,0.049284934997558594,170
1764944356.876827,1764944356.916969,0.040142059326171875,172
1764944357.883704,1764944357.912596,0.028892040252685547,174
1764944358.889125,1764944358.919235,0.030109882354736328,176
1764944359.896229,1764944359.93547,0.03924107551574707,178
1764944360.904563,1764944360.933898,0.02933502197265625,180
1764944361.911949,1764944361.964771,0.052822113037109375,182
1764944362.918071,1764944362.946481,0.028409957885742188,184
1764944363.922419,1764944363.952432,0.030012845993041992,186
1764944364.926151,1764944364.958258,0.032106876373291016,188
1764944365.930484,1764944365.980136,0.0496518611907959,190
1764944366.942674,1764944366.982175,0.039501190185546875,192
1764944367.954121,1764944367.99012,0.03599882125854492,194
1764944368.959284,1764944368.983157,0.023872852325439453,196
1764944369.962239,1764944369.989114,0.026875019073486328,198
1764944370.969553,1764944371.013044,0.04349112510681152,200
1764944371.985814,1764944372.014729,0.028914928436279297,202
1764944372.988983,1764944373.015323,0.026340007781982422,204
1764944373.999151,1764944374.038545,0.03939390182495117,206
1764944375.006164,1764944375.047751,0.041586875915527344,208
1764944376.010039,1764944376.046589,0.03654980659484863,210
1764944377.014471,1764944377.06182,0.047348976135253906,212
1764944378.019365,1764944378.056408,0.037042856216430664,214
1764944379.033824,1764944379.081452,0.047627925872802734,216
1764944380.040184,1764944380.076699,0.036514997482299805,218
1764944381.047489,1764944381.104648,0.0571591854095459,220
1764944382.055096,1764944382.107564,0.052468061447143555,222
1764944383.058446,1764944383.092499,0.03405308723449707,224
1764944384.064674,1764944384.100619,0.03594517707824707,226
1764944385.070099,1764944385.099926,0.029826879501342773,228
1764944386.075706,1764944386.105328,0.02962207794189453,230
1764944387.083691,1764944387.122763,0.03907203674316406,232
1764944388.088352,1764944388.117281,0.02892899513244629,234
1764944389.09207,1764944389.122176,0.0301058292388916,236
1764944390.099828,1764944390.135636,0.03580808639526367,238
1764944391.106926,1764944391.144963,0.03803706169128418,240
1764944392.112513,1764944392.137281,0.02476787567138672,242
1764944393.116071,1764944393.145043,0.02897191047668457,244
1764944394.121622,1764944394.177229,0.055606842041015625,246
1764944395.126756,1764944395.158563,0.03180694580078125,248
1764944396.131316,1764944396.162038,0.03072214126586914,250
1764944397.138814,1764944397.171518,0.03270411491394043,252
1764944398.146718,1764944398.181365,0.03464698791503906,254
1764944399.151285,1764944399.181746,0.03046107292175293,256
1764944400.157671,1764944400.185608,0.027936935424804688,258
1764944401.163385,1764944401.200251,0.036866188049316406,260
1764944402.16717,1764944402.211871,0.04470086097717285,262
1764944403.17109,1764944403.203955,0.032865047454833984,264
1764944404.175681,1764944404.221475,0.045793771743774414,266
1764944405.182338,1764944405.2213,0.03896188735961914,268
1764944406.187915,1764944406.237611,0.04969596862792969,270
1764944407.194044,1764944407.219018,0.02497386932373047,272
1764944408.197362,1764944408.220405,0.023043155670166016,274
1764944409.203076,1764944409.242125,0.03904914855957031,276
1764944410.21135,1764944410.250438,0.03908801078796387,278
1764944411.215604,1764944411.244926,0.029321908950805664,280
1764944412.219417,1764944412.247768,0.028350830078125,282
1764944413.229782,1764944413.281937,0.0521547794342041,284
1764944414.233124,1764944414.266795,0.033670902252197266,286
1764944415.242182,1764944415.292342,0.05015993118286133,288
1764944416.251366,1764944416.284256,0.03289008140563965,290
1764944417.256769,1764944417.291622,0.03485298156738281,292
1764944418.262382,1764944418.289355,0.02697300910949707,294
1764944419.265965,1764944419.304723,0.038758039474487305,296
1764944420.27382,1764944420.300779,0.02695918083190918,298
1764944421.277898,1764944421.3061,0.028201818466186523,300
1764944422.281709,1764944422.319198,0.03748893737792969,302
1764944423.287893,1764944423.31834,0.030447006225585938,304
1764944424.29321,1764944424.319993,0.026782989501953125,306
1764944425.296776,1764944425.323994,0.027217864990234375,308
1764944426.303538,1764944426.347867,0.044328927993774414,310
