t_start,t_end,availability_time,value
1764970082.027545,1764970082.164468,0.13692307472229004,2
1764970083.054783,1764970083.091182,0.036398887634277344,4
1764970084.058337,1764970084.096274,0.03793692588806152,6
1764970085.062659,1764970085.094721,0.03206205368041992,8
1764970086.066547,1764970086.125267,0.05872011184692383,10
1764970087.073987,1764970087.140028,0.0660409927368164,12
1764970088.080256,1764970088.138258,0.05800199508666992,14
1764970089.085697,1764970089.12285,0.037153005599975586,16
1764970090.090784,1764970090.119245,0.028460979461669922,18
1764970091.09429,1764970091.127346,0.033056020736694336,20
1764970092.102208,1764970092.14726,0.04505205154418945,22
1764970093.106319,1764970093.142031,0.03571200370788574,24
1764970094.11787,1764970094.173683,0.055812835693359375,26
1764970095.123333,1764970095.161055,0.037722110748291016,28
1764970096.126608,1764970096.157354,0.0307462215423584,30
1764970097.130788,1764970097.167994,0.03720593452453613,32
1764970098.138755,1764970098.178214,0.0394589900970459,34
1764970099.144359,1764970099.178258,0.03389883041381836,36
1764970100.148085,1764970100.188131,0.040045976638793945,38
1764970101.152375,1764970101.183598,0.031223058700561523,40
1764970102.156241,1764970102.196332,0.04009103775024414,42
1764970103.166911,1764970103.207169,0.040258169174194336,44
1764970104.176899,1764970104.225793,0.04889392852783203,46
1764970105.183625,1764970105.230288,0.04666304588317871,48
1764970106.195443,1764970106.24095,0.045507192611694336,50
1764970107.201665,1764970107.229849,0.028184175491333008,52
1764970108.204969,1764970108.242003,0.037034034729003906,54
1764970109.208567,1764970109.240703,0.03213620185852051,56
1764970110.215845,1764970110.261434,0.04558897018432617,58
1764970111.219793,1764970111.248736,0.02894282341003418,60
1764970112.223989,1764970112.250096,0.026107072830200195,62
1764970113.228339,1764970113.267268,0.038928985595703125,64
1764970114.234243,1764970114.269053,0.03481006622314453,66
1764970115.237852,1764970115.266209,0.02835679054260254,68
1764970116.241101,1764970116.276541,0.03543996810913086,70
1764970117.248542,1764970117.309587,0.061044931411743164,72
1764970118.257772,1764970118.308752,0.0509800910949707,74
1764970119.262967,1764970119.294658,0.03169083595275879,76
1764970120.267663,1764970120.298062,0.030399084091186523,78
1764970121.274879,1764970121.332079,0.057199954986572266,80
1764970122.283691,1764970122.335078,0.05138707160949707,82
1764970123.29168,1764970123.328075,0.03639483451843262,84
1764970124.296284,1764970124.350204,0.05392003059387207,86
1764970125.300436,1764970125.346992,0.04655599594116211,88
1764970126.302292,1764970126.329079,0.02678680419921875,90
1764970127.306342,1764970127.346247,0.03990507125854492,92
1764970128.309955,1764970128.358841,0.04888606071472168,94
1764970129.313979,1764970129.342509,0.028530120849609375,96
1764970130.317489,1764970130.35618,0.038691043853759766,98
1764970131.321365,1764970131.355099,0.03373384475708008,100
1764970132.32774,1764970132.368685,0.04094505310058594,102
1764970133.337816,1764970133.375818,0.03800201416015625,104
1764970134.345563,1764970134.382806,0.03724312782287598,106
1764970135.351593,1764970135.389165,0.03757190704345703,108
1764970136.358204,1764970136.402628,0.04442405700683594,110
1764970137.364358,1764970137.407866,0.043508052825927734,112
1764970138.368272,1764970138.406143,0.03787088394165039,114
1764970139.373631,1764970139.421778,0.048146963119506836,116
1764970140.379037,1764970140.415067,0.03603005409240723,118
1764970141.385259,1764970141.434285,0.0490260124206543,120
1764970142.389867,1764970142.436611,0.04674386978149414,122
1764970143.395587,1764970143.42807,0.03248310089111328,124
1764970144.40058,1764970144.436766,0.03618597984313965,126
1764970145.405747,1764970145.44437,0.03862309455871582,128
1764970146.412746,1764970146.45608,0.043334007263183594,130
1764970147.422336,1764970147.459228,0.036891937255859375,132
1764970148.430324,1764970148.463535,0.03321099281311035,134
1764970149.440122,1764970149.496151,0.05602908134460449,136
1764970150.447874,1764970150.478107,0.030232906341552734,138
1764970151.452452,1764970151.484827,0.03237509727478027,140
1764970152.456176,1764970152.489287,0.033110857009887695,142
1764970153.459843,1764970153.496907,0.0370640754699707,144
1764970154.463572,1764970154.500694,0.03712201118469238,146
1764970155.465697,1764970155.495402,0.029705047607421875,148
1764970156.470346,1764970156.508885,0.03853893280029297,150
1764970157.475583,1764970157.510036,0.03445291519165039,152
1764970158.479028,1764970158.508568,0.029540061950683594,154
1764970159.48423,1764970159.512504,0.028274059295654297,156
1764970160.488014,1764970160.515054,0.02704000473022461,158
1764970161.493727,1764970161.528974,0.035247087478637695,160
1764970162.502907,1764970162.526886,0.02397894859313965,162
1764970163.508066,1764970163.551289,0.04322314262390137,164
1764970164.514252,1764970164.55409,0.03983807563781738,166
1764970165.520581,1764970165.550446,0.029865026473999023,168
1764970166.523891,1764970166.579867,0.055975914001464844,170
1764970167.52782,1764970167.571003,0.0431828498840332,172
1764970168.535643,1764970168.578487,0.04284381866455078,174
1764970169.539892,1764970169.578804,0.038912057876586914,176
1764970170.544533,1764970170.573056,0.028522968292236328,178
1764970171.547356,1764970171.586641,0.03928518295288086,180
1764970172.550616,1764970172.596252,0.04563593864440918,182
1764970173.554536,1764970173.58232,0.027783870697021484,184
1764970174.561788,1764970174.602409,0.04062080383300781,186
1764970175.567448,1764970175.595824,0.028376102447509766,188
1764970176.57173,1764970176.611005,0.039275169372558594,190
1764970177.577975,1764970177.608731,0.030755996704101562,192
1764970178.587414,1764970178.625565,0.03815102577209473,194
1764970179.594479,1764970179.629498,0.0350189208984375,196
1764970180.599674,1764970180.627182,0.027508020401000977,198
1764970181.603494,1764970181.62813,0.024636030197143555,200
1764970182.607565,1764970182.643407,0.035842180252075195,202
1764970183.611362,1764970183.639306,0.027944087982177734,204
1764970184.615536,1764970184.644642,0.02910614013671875,206
1764970185.617802,1764970185.665211,0.0474090576171875,208
1764970186.621571,1764970186.663689,0.04211783409118652,210
1764970187.625741,1764970187.66363,0.03788900375366211,212
1764970188.629224,1764970188.655996,0.026772022247314453,214
1764970189.634067,1764970189.665805,0.0317380428314209,216
1764970190.638775,1764970190.6753,0.03652477264404297,218
1764970191.645033,1764970191.686672,0.041639089584350586,220
1764970192.652078,1764970192.6831,0.031022071838378906,222
1764970193.656993,1764970193.680696,0.02370309829711914,224
1764970194.667866,1764970194.714927,0.04706096649169922,226
1764970195.677902,1764970195.719399,0.041496992111206055,228
1764970196.688354,1764970196.723996,0.03564190864562988,230
1764970197.697426,1764970197.748849,0.051422834396362305,232
1764970198.703417,1764970198.735312,0.03189492225646973,234
1764970199.70815,1764970199.740686,0.03253602981567383,236
1764970200.710761,1764970200.745796,0.035034894943237305,238
1764970201.717652,1764970201.781667,0.06401491165161133,240
1764970202.724326,1764970202.758965,0.03463912010192871,242
1764970203.730417,1764970203.756923,0.02650594711303711,244
1764970204.733943,1764970204.761037,0.027094125747680664,246
1764970205.737153,1764970205.76619,0.029036998748779297,248
1764970206.744906,1764970206.775849,0.03094315528869629,250
1764970207.75376,1764970207.79616,0.04239988327026367,252
1764970208.763309,1764970208.804821,0.04151201248168945,254
1764970209.769925,1764970209.807239,0.03731393814086914,256
1764970210.775072,1764970210.811248,0.03617596626281738,258
1764970211.781143,1764970211.816304,0.03516101837158203,260
1764970212.789508,1764970212.825235,0.03572678565979004,262
1764970213.79709,1764970213.825523,0.028432846069335938,264
1764970214.80284,1764970214.83636,0.03351998329162598,266
1764970215.807246,1764970215.852899,0.04565310478210449,268
1764970216.812592,1764970216.871724,0.05913186073303223,270
1764970217.817851,1764970217.849428,0.03157687187194824,272
1764970218.823694,1764970218.861776,0.038082122802734375,274
1764970219.833096,1764970219.887482,0.05438590049743652,276
1764970220.839788,1764970220.878114,0.03832602500915527,278
1764970221.844834,1764970221.879533,0.0346989631652832,280
