t_start,t_end,availability_time,value
1765009091.058658,1765009091.402714,0.3440561294555664,2
1765009092.097467,1765009092.177429,0.07996201515197754,4
1765009093.103673,1765009093.200326,0.09665298461914062,6
1765009094.108502,1765009094.171494,0.06299209594726562,8
1765009095.115458,1765009095.228958,0.11349987983703613,10
1765009096.125206,1765009096.227292,0.10208606719970703,12
1765009097.133772,1765009097.214586,0.08081412315368652,14
1765009098.139168,1765009098.205649,0.06648087501525879,16
1765009099.145127,1765009099.241656,0.09652900695800781,18
1765009100.151583,1765009100.262163,0.1105799674987793,20
1765009101.158605,1765009101.242108,0.08350300788879395,22
1765009102.165617,1765009102.307508,0.1418910026550293,24
1765009103.175565,1765009103.289828,0.11426305770874023,26
1765009104.182861,1765009104.241319,0.05845785140991211,28
1765009105.189049,1765009105.255405,0.06635594367980957,30
1765009106.195794,1765009106.293603,0.097808837890625,32
1765009107.201941,1765009107.280067,0.0781259536743164,34
1765009108.206869,1765009108.276897,0.07002806663513184,36
1765009109.212386,1765009109.285157,0.07277107238769531,38
1765009110.221066,1765009110.349839,0.12877297401428223,40
1765009111.233656,1765009111.318088,0.08443212509155273,42
1765009112.240897,1765009112.295021,0.05412411689758301,44
1765009113.247349,1765009113.324681,0.0773320198059082,46
1765009114.254201,1765009114.314447,0.06024599075317383,48
1765009115.259324,1765009115.325899,0.0665748119354248,50
1765009116.264449,1765009116.324864,0.060415029525756836,52
1765009117.271129,1765009117.368512,0.09738302230834961,54
1765009118.279768,1765009118.367628,0.087860107421875,56
1765009119.286421,1765009119.35506,0.06863903999328613,58
1765009120.297292,1765009120.399044,0.10175204277038574,60
1765009121.305061,1765009121.380949,0.07588791847229004,62
1765009122.312234,1765009122.395974,0.0837399959564209,64
1765009123.317347,1765009123.404953,0.08760595321655273,66
1765009124.321995,1765009124.378658,0.05666303634643555,68
1765009125.331035,1765009125.425429,0.09439420700073242,70
1765009126.33813,1765009126.399999,0.061868906021118164,72
1765009127.345801,1765009127.457704,0.11190295219421387,74
1765009128.349291,1765009128.443531,0.09423995018005371,76
1765009129.355249,1765009129.412151,0.056902170181274414,78
1765009130.359554,1765009130.421756,0.06220197677612305,80
1765009131.365035,1765009131.42626,0.061224937438964844,82
1765009132.370086,1765009132.439281,0.06919503211975098,84
1765009133.376952,1765009133.493233,0.11628103256225586,86
1765009134.382818,1765009134.468597,0.08577895164489746,88
1765009135.388091,1765009135.471799,0.08370780944824219,90
1765009136.395019,1765009136.49598,0.10096096992492676,92
1765009137.402206,1765009137.490075,0.08786916732788086,94
1765009138.407789,1765009138.477389,0.06960010528564453,96
1765009139.413885,1765009139.504858,0.090972900390625,98
1765009140.420351,1765009140.48864,0.06828904151916504,100
1765009141.426133,1765009141.49602,0.06988716125488281,102
1765009142.43268,1765009142.492996,0.06031608581542969,104
1765009143.438738,1765009143.526781,0.0880429744720459,106
1765009144.443945,1765009144.505567,0.06162214279174805,108
1765009145.448887,1765009145.518576,0.06968879699707031,110
1765009146.454398,1765009146.534531,0.08013319969177246,112
1765009147.466016,1765009147.528604,0.06258797645568848,114
1765009148.470862,1765009148.528033,0.05717110633850098,116
1765009149.477137,1765009149.576845,0.09970784187316895,118
1765009150.48827,1765009150.576351,0.08808088302612305,120
1765009151.496639,1765009151.555878,0.05923891067504883,122
1765009152.502316,1765009152.59534,0.09302401542663574,124
1765009153.507036,1765009153.570234,0.06319808959960938,126
1765009154.511831,1765009154.609667,0.09783601760864258,128
1765009155.518873,1765009155.606282,0.08740901947021484,130
1765009156.525932,1765009156.58466,0.05872797966003418,132
1765009157.531506,1765009157.627576,0.0960700511932373,134
1765009158.536236,1765009158.619811,0.08357501029968262,136
1765009159.541167,1765009159.615119,0.07395195960998535,138
1765009160.553563,1765009160.600574,0.04701089859008789,140
1765009161.56172,1765009161.661185,0.09946513175964355,142
1765009162.56972,1765009162.660161,0.09044098854064941,144
1765009163.577924,1765009163.687383,0.10945892333984375,146
1765009164.583681,1765009164.660328,0.07664680480957031,148
1765009165.588749,1765009165.67102,0.08227109909057617,150
1765009166.59624,1765009166.686132,0.08989191055297852,152
1765009167.605489,1765009167.682875,0.07738590240478516,154
1765009168.611197,1765009168.672061,0.06086397171020508,156
1765009169.618745,1765009169.717096,0.09835100173950195,158
1765009170.629566,1765009170.720614,0.09104800224304199,160
1765009171.635117,1765009171.717716,0.08259892463684082,162
1765009172.642477,1765009172.732216,0.08973884582519531,164
1765009173.65094,1765009173.736295,0.08535504341125488,166
1765009174.657683,1765009174.735684,0.07800102233886719,168
1765009175.663745,1765009175.723173,0.05942797660827637,170
1765009176.670277,1765009176.779223,0.10894584655761719,172
1765009177.678297,1765009177.760999,0.0827019214630127,174
1765009178.683578,1765009178.750065,0.06648707389831543,176
1765009179.690294,1765009179.746069,0.05577492713928223,178
1765009180.700531,1765009180.795591,0.09506011009216309,180
1765009181.709586,1765009181.817348,0.10776209831237793,182
1765009182.715167,1765009182.773046,0.057878971099853516,184
1765009183.720886,1765009183.815163,0.09427690505981445,186
1765009184.726057,1765009184.75814,0.03208303451538086,188
1765009185.731518,1765009185.788685,0.05716705322265625,190
1765009186.738671,1765009186.838066,0.0993950366973877,192
1765009187.747425,1765009187.833951,0.08652591705322266,194
1765009188.753176,1765009188.817945,0.06476902961730957,196
1765009189.75925,1765009189.81109,0.05184006690979004,198
1765009190.765916,1765009190.818191,0.05227494239807129,200
1765009191.772265,1765009191.813044,0.04077911376953125,202
1765009192.78105,1765009192.816535,0.035485029220581055,204
1765009193.785839,1765009193.858483,0.07264399528503418,206
1765009194.791972,1765009194.885289,0.09331703186035156,208
1765009195.799907,1765009195.880202,0.08029508590698242,210
1765009196.810468,1765009196.87624,0.06577205657958984,212
1765009197.818155,1765009197.885896,0.06774091720581055,214
1765009198.822417,1765009198.868451,0.04603409767150879,216
1765009199.827954,1765009199.893712,0.06575798988342285,218
1765009200.837581,1765009200.887416,0.0498349666595459,220
1765009201.845616,1765009201.938674,0.09305787086486816,222
1765009202.852284,1765009202.938776,0.08649206161499023,224
1765009203.858288,1765009203.92417,0.06588196754455566,226
1765009204.865714,1765009204.947744,0.08202981948852539,228
1765009205.873705,1765009205.999288,0.12558317184448242,230
1765009206.879625,1765009206.954827,0.07520198822021484,232
1765009207.884889,1765009207.932879,0.04799008369445801,234
1765009208.891173,1765009208.987043,0.0958700180053711,236
1765009209.90497,1765009209.98479,0.07982015609741211,238
1765009210.910441,1765009210.988078,0.0776371955871582,240
1765009211.917926,1765009212.010478,0.09255194664001465,242
1765009212.92458,1765009213.010788,0.08620786666870117,244
1765009213.931985,1765009213.992887,0.06090211868286133,246
1765009214.938125,1765009215.023165,0.08504009246826172,248
1765009215.944042,1765009216.002478,0.058435916900634766,250
1765009216.950075,1765009216.993342,0.043267011642456055,252
1765009217.955229,1765009218.019797,0.06456804275512695,254
1765009218.961919,1765009219.044611,0.08269190788269043,256
1765009219.967694,1765009220.015737,0.048043012619018555,258
1765009220.971834,1765009221.052719,0.08088517189025879,260
1765009221.976031,1765009222.034083,0.05805182456970215,262
1765009222.983594,1765009223.076974,0.09337997436523438,264
1765009223.996535,1765009224.069374,0.07283902168273926,266
1765009225.005597,1765009225.049274,0.04367685317993164,268
1765009226.014286,1765009226.118542,0.10425591468811035,270
1765009227.022692,1765009227.093006,0.07031393051147461,272
1765009228.028808,1765009228.084038,0.055229902267456055,274
1765009229.034204,1765009229.168712,0.1345078945159912,276
1765009230.039843,1765009230.09144,0.051596879959106445,278
1765009231.04574,1765009231.091641,0.04590106010437012,280
1765009232.051446,1765009232.116526,0.06507992744445801,282
1765009233.057492,1765009233.144197,0.08670496940612793,284
1765009234.067279,1765009234.167419,0.10013985633850098,286
1765009235.074516,1765009235.118343,0.043827056884765625,288
1765009236.079876,1765009236.166707,0.08683109283447266,290
1765009237.088481,1765009237.207042,0.1185610294342041,292
1765009238.095917,1765009238.150388,0.05447101593017578,294
1765009239.101159,1765009239.158927,0.05776786804199219,296
1765009240.108068,1765009240.179271,0.07120299339294434,298
1765009241.116427,1765009241.205771,0.08934402465820312,300
1765009242.12332,1765009242.213515,0.0901949405670166,302
1765009243.12849,1765009243.212149,0.08365893363952637,304
1765009244.13418,1765009244.219676,0.0854959487915039,306
1765009245.142864,1765009245.273223,0.13035893440246582,308
1765009246.153934,1765009246.220866,0.06693196296691895,310
1765009247.16129,1765009247.233913,0.07262301445007324,312
1765009248.166264,1765009248.276641,0.11037683486938477,314
1765009249.169255,1765009249.220014,0.050759077072143555,316
1765009250.175854,1765009250.225085,0.04923105239868164,318
1765009251.180091,1765009251.23314,0.05304908752441406,320
1765009252.184992,1765009252.242025,0.05703282356262207,322
1765009253.1934,1765009253.284475,0.09107518196105957,324
1765009254.20008,1765009254.26032,0.06024003028869629,326
1765009255.20846,1765009255.27473,0.0662698745727539,328
1765009256.215821,1765009256.266128,0.05030703544616699,330
1765009257.223439,1765009257.281947,0.05850791931152344,332
1765009258.229999,1765009258.283448,0.05344891548156738,334
1765009259.236188,1765009259.303311,0.0671231746673584,336
1765009260.245149,1765009260.323732,0.0785830020904541,338
1765009261.251359,1765009261.417629,0.16627001762390137,340
1765009262.256692,1765009262.312196,0.05550408363342285,342
1765009263.264945,1765009263.353354,0.0884089469909668,344
1765009264.271208,1765009264.341587,0.07037901878356934,346
1765009265.283693,1765009265.347503,0.06380987167358398,348
1765009266.291008,1765009266.357329,0.06632089614868164,350
1765009267.298832,1765009267.379025,0.08019304275512695,352
1765009268.30706,1765009268.393269,0.08620905876159668,354
1765009269.313768,1765009269.392113,0.07834506034851074,356
1765009270.320323,1765009270.409791,0.08946800231933594,358
1765009271.326294,1765009271.4146,0.08830595016479492,360
1765009272.332032,1765009272.429488,0.09745597839355469,362
1765009273.337034,1765009273.396521,0.059487104415893555,364
1765009274.341727,1765009274.392352,0.05062508583068848,366
1765009275.349412,1765009275.437752,0.08834004402160645,368
1765009276.357042,1765009276.438551,0.08150887489318848,370
1765009277.362271,1765009277.417,0.05472898483276367,372
1765009278.366277,1765009278.463565,0.09728813171386719,374
1765009279.371124,1765009279.431344,0.06022000312805176,376
1765009280.375922,1765009280.431098,0.0551760196685791,378
1765009281.380859,1765009281.460164,0.07930517196655273,380
1765009282.388035,1765009282.452389,0.06435394287109375,382
1765009283.394224,1765009283.468889,0.07466506958007812,384
1765009284.400601,1765009284.496067,0.09546613693237305,386
