t_start,t_end,availability_time,value
1763723972.913655,1763723973.453355,0.5397000312805176,2
1763723973.932449,1763723974.200589,0.2681398391723633,4
1763723974.940384,1763723975.169252,0.2288680076599121,6
1763723975.945267,1763723976.163581,0.21831393241882324,8
1763723976.948561,1763723977.186258,0.23769712448120117,10
1763723977.951662,1763723978.200852,0.2491898536682129,12
1763723978.954783,1763723979.207759,0.2529759407043457,14
1763723979.959301,1763723980.202699,0.24339795112609863,16
1763723980.967088,1763723981.204926,0.2378380298614502,18
1763723981.972357,1763723982.234928,0.262570858001709,20
1763723982.977782,1763723983.178693,0.2009110450744629,22
1763723983.981554,1763723984.188026,0.20647192001342773,24
1763723984.989606,1763723985.185945,0.19633913040161133,26
1763723985.995972,1763723986.270073,0.27410101890563965,28
1763723987.003233,1763723987.192774,0.18954110145568848,30
1763723988.011259,1763723988.223114,0.2118549346923828,32
1763723989.017574,1763723989.208788,0.19121384620666504,34
1763723990.025505,1763723990.195699,0.17019391059875488,36
1763723991.031973,1763723991.230282,0.19830918312072754,38
1763723992.037154,1763723992.25065,0.21349596977233887,40
1763723993.042911,1763723993.254431,0.21151995658874512,42
1763723994.052907,1763723994.237452,0.18454504013061523,44
1763723995.060726,1763723995.243272,0.18254613876342773,46
1763723996.067125,1763723996.254747,0.1876218318939209,48
1763723997.073474,1763723997.290341,0.21686697006225586,50
1763723998.079983,1763723998.289426,0.2094430923461914,52
1763723999.087482,1763723999.312659,0.22517704963684082,54
1763724000.092353,1763724000.283689,0.19133591651916504,56
1763724001.094937,1763724001.29238,0.19744300842285156,58
1763724002.099572,1763724002.406389,0.30681705474853516,60
1763724003.110626,1763724003.296106,0.18548011779785156,62
1763724004.125589,1763724004.291638,0.16604900360107422,64
1763724005.134665,1763724005.338172,0.2035069465637207,66
1763724006.137952,1763724006.305883,0.16793084144592285,68
1763724007.143723,1763724007.323214,0.1794910430908203,70
1763724008.152397,1763724008.347907,0.1955101490020752,72
1763724009.155222,1763724009.339824,0.1846020221710205,74
1763724010.160224,1763724010.342567,0.1823430061340332,76
1763724011.164048,1763724011.366487,0.2024390697479248,78
1763724012.167429,1763724012.346286,0.17885708808898926,80
1763724013.171387,1763724013.352066,0.1806790828704834,82
1763724014.17182,1763724014.354184,0.18236398696899414,84
1763724015.177779,1763724015.383988,0.2062089443206787,86
1763724016.182701,1763724016.365588,0.18288683891296387,88
1763724017.185935,1763724017.387351,0.201416015625,90
1763724018.190003,1763724018.398904,0.20890116691589355,92
1763724019.192961,1763724019.395459,0.2024979591369629,94
1763724020.196586,1763724020.387543,0.19095706939697266,96
1763724021.200254,1763724021.379381,0.17912697792053223,98
1763724022.206485,1763724022.40416,0.19767498970031738,100
1763724023.213762,1763724023.396416,0.18265390396118164,102
1763724024.223585,1763724024.384669,0.16108417510986328,104
1763724025.227745,1763724025.395406,0.16766095161437988,106
1763724026.232855,1763724026.423753,0.19089794158935547,108
1763724027.239897,1763724027.432521,0.19262409210205078,110
1763724028.244333,1763724028.435828,0.19149494171142578,112
1763724029.247147,1763724029.458597,0.21144986152648926,114
1763724030.252815,1763724030.443555,0.19074010848999023,116
1763724031.259849,1763724031.439647,0.17979788780212402,118
1763724032.264603,1763724032.461238,0.19663500785827637,120
1763724033.272521,1763724033.47763,0.2051088809967041,122
1763724034.280897,1763724034.475158,0.1942610740661621,124
1763724035.287192,1763724035.469765,0.1825728416442871,126
1763724036.291098,1763724036.471866,0.18076777458190918,128
1763724037.307491,1763724037.504074,0.19658303260803223,130
1763724038.32027,1763724038.506301,0.18603086471557617,132
1763724039.33054,1763724039.532839,0.2022991180419922,134
1763724040.345921,1763724040.571881,0.22596001625061035,136
1763724041.349661,1763724041.529199,0.17953777313232422,138
1763724042.353169,1763724042.552471,0.19930195808410645,140
1763724043.356774,1763724043.519855,0.16308093070983887,142
1763724044.361413,1763724044.584399,0.22298598289489746,144
1763724045.365723,1763724045.567118,0.20139503479003906,146
1763724046.373336,1763724046.590002,0.21666598320007324,148
1763724047.382036,1763724047.623108,0.2410719394683838,150
1763724048.387135,1763724048.720606,0.33347105979919434,152
1763724049.390514,1763724049.571572,0.18105816841125488,154
1763724050.394203,1763724050.584878,0.1906750202178955,156
1763724051.398222,1763724051.590636,0.1924140453338623,158
1763724052.401506,1763724052.622507,0.22100114822387695,160
1763724053.405188,1763724053.59698,0.19179201126098633,162
1763724054.408106,1763724054.601281,0.1931748390197754,164
1763724055.410764,1763724055.623574,0.21281003952026367,166
1763724056.41448,1763724056.594139,0.17965912818908691,168
1763724057.418921,1763724057.572583,0.15366196632385254,170
1763724058.425691,1763724058.633294,0.20760321617126465,172
1763724059.431901,1763724059.62097,0.18906903266906738,174
1763724060.442191,1763724060.622096,0.17990517616271973,176
1763724061.44716,1763724061.725265,0.2781050205230713,178
1763724062.450762,1763724062.630923,0.1801609992980957,180
1763724063.453843,1763724063.658155,0.20431184768676758,182
1763724064.45728,1763724064.639543,0.18226313591003418,184
1763724065.461429,1763724065.665187,0.20375776290893555,186
1763724066.464909,1763724066.654383,0.18947386741638184,188
1763724067.470305,1763724067.661357,0.19105195999145508,190
1763724068.473828,1763724068.685889,0.21206092834472656,192
1763724069.478058,1763724069.660916,0.18285799026489258,194
1763724070.481889,1763724070.69041,0.20852088928222656,196
1763724071.48619,1763724071.727384,0.2411940097808838,198
1763724072.491164,1763724072.687025,0.1958611011505127,200
1763724073.492737,1763724073.684028,0.19129085540771484,202
1763724074.497839,1763724074.732502,0.2346630096435547,204
1763724075.50477,1763724075.739286,0.23451590538024902,206
1763724076.508949,1763724076.678714,0.16976499557495117,208
1763724077.513091,1763724077.733414,0.220322847366333,210
1763724078.518249,1763724078.736241,0.21799206733703613,212
1763724079.524113,1763724079.699128,0.17501497268676758,214
1763724080.528731,1763724080.730889,0.20215797424316406,216
1763724081.532459,1763724081.730586,0.19812703132629395,218
1763724082.538248,1763724082.691603,0.15335488319396973,220
1763724083.542005,1763724083.701237,0.15923190116882324,222
1763724084.545789,1763724084.727552,0.1817629337310791,224
1763724085.550689,1763724085.761213,0.2105240821838379,226
1763724086.554244,1763724086.724052,0.16980791091918945,228
1763724087.559727,1763724087.77398,0.21425294876098633,230
1763724088.563489,1763724088.790424,0.22693514823913574,232
1763724089.567527,1763724089.799335,0.23180794715881348,234
1763724090.575376,1763724090.772869,0.1974930763244629,236
1763724091.580227,1763724091.761979,0.18175220489501953,238
1763724092.586163,1763724092.816712,0.23054885864257812,240
1763724093.599315,1763724093.793119,0.19380402565002441,242
1763724094.605323,1763724094.775612,0.1702890396118164,244
1763724095.621458,1763724095.803316,0.18185806274414062,246
1763724096.626283,1763724096.804582,0.1782991886138916,248
1763724097.633989,1763724097.797183,0.163193941116333,250
1763724098.639724,1763724098.841859,0.2021350860595703,252
1763724099.643836,1763724099.817919,0.17408299446105957,254
1763724100.649227,1763724100.859374,0.21014714241027832,256
1763724101.654681,1763724101.856416,0.2017350196838379,258
1763724102.66123,1763724102.836685,0.17545485496520996,260
1763724103.665347,1763724103.857268,0.19192099571228027,262
1763724104.668238,1763724104.861333,0.19309496879577637,264
1763724105.671658,1763724105.866212,0.19455385208129883,266
1763724106.676012,1763724106.870279,0.19426703453063965,268
1763724107.679716,1763724107.868104,0.18838787078857422,270
1763724108.684156,1763724108.899229,0.2150731086730957,272
1763724109.687347,1763724109.875967,0.18862009048461914,274
1763724110.692654,1763724110.990221,0.29756712913513184,276
1763724111.696614,1763724111.890861,0.19424700736999512,278
1763724112.703145,1763724112.866232,0.1630868911743164,280
1763724113.708495,1763724113.876463,0.1679680347442627,282
1763724114.718522,1763724114.936929,0.21840691566467285,284
1763724115.723077,1763724115.894952,0.171875,286
1763724116.727048,1763724116.969447,0.24239897727966309,288
1763724117.734474,1763724117.988722,0.25424814224243164,290
1763724118.741238,1763724118.932491,0.1912529468536377,292
1763724119.74631,1763724119.950903,0.20459294319152832,294
1763724120.756213,1763724120.988192,0.2319791316986084,296
1763724121.761939,1763724122.142747,0.38080787658691406,298
1763724122.767426,1763724122.943828,0.17640209197998047,300
1763724123.771096,1763724123.936323,0.16522693634033203,302
1763724124.774662,1763724124.966804,0.19214200973510742,304
1763724125.779613,1763724125.987124,0.20751094818115234,306
1763724126.785332,1763724126.993824,0.20849204063415527,308
1763724127.793308,1763724127.946695,0.15338706970214844,310
1763724128.795753,1763724128.982241,0.18648791313171387,312
1763724129.799718,1763724130.012214,0.21249604225158691,314
1763724130.807518,1763724131.044531,0.2370131015777588,316
1763724131.812605,1763724131.986825,0.17422008514404297,318
1763724132.822587,1763724133.005721,0.1831340789794922,320
1763724133.834375,1763724133.999735,0.1653602123260498,322
1763724134.838464,1763724135.023626,0.18516206741333008,324
1763724135.844406,1763724136.028481,0.18407511711120605,326
1763724136.848615,1763724137.012139,0.16352415084838867,328
1763724137.853475,1763724138.0249,0.17142486572265625,330
1763724138.857728,1763724139.063352,0.20562410354614258,332
1763724139.862564,1763724140.034623,0.1720588207244873,334
1763724140.866772,1763724141.053632,0.1868600845336914,336
1763724141.870218,1763724142.044259,0.1740410327911377,338
1763724142.875164,1763724143.031653,0.15648889541625977,340
1763724143.878878,1763724144.036994,0.15811586380004883,342
