t_start,t_end,availability_time,value
1763580295.810133,1763580296.160876,0.35074305534362793,2
1763580296.833129,1763580297.140958,0.3078291416168213,4
1763580297.849652,1763580298.709655,0.8600029945373535,8
1763580298.852724,1763580299.425684,0.5729598999023438,10
1763580299.858758,1763580300.512588,0.6538300514221191,12
1763580300.862436,1763580301.348514,0.48607802391052246,14
1763580301.866502,1763580302.352668,0.48616600036621094,16
1763580302.869651,1763580303.603249,0.733597993850708,18
1763580303.874676,1763580304.513458,0.6387820243835449,20
1763580304.878248,1763580305.283993,0.4057450294494629,22
1763580305.88344,1763580306.284273,0.4008328914642334,24
1763580306.887667,1763580307.335631,0.4479639530181885,26
1763580307.892562,1763580308.357859,0.46529698371887207,28
1763580308.89567,1763580309.400731,0.505061149597168,30
1763580310.914921,1763580311.363283,0.448361873626709,32
